Fecha,Demanda_Llano,Demanda_Punta,Demanda_Valle,PVPC_Llano,PVPC_Punta,PVPC_Valle,Pai Gasolina 95 E5,Pvp Gasolina 95 E5,Pai Gasolina 98 E5,Pvp Gasolina 98 E5,Pai Gasóleo A habitual,Pvp Gasóleo A habitual,Pai Gasóleo Premium,Pvp Gasóleo Premium
2023-03-29,28813.124,29721.359,25804.772,141.29722604757143,194.292680859,122.76571608671429,0.896,1.614,0.997,1.782,0.912,1.524,0.991,1.618
2023-03-30,28248.199,29613.18,25549.385,106.424178091,141.18547067766667,76.23725153071429,0.898,1.616,0.998,1.783,0.912,1.524,0.991,1.618
2023-03-31,28204.517,28737.533,25580.456,97.51235911171429,126.47303943000001,53.82481714271428,0.898,1.616,1.001,1.787,0.908,1.519,0.989,1.616
2023-04-01,23901.184,23901.184,23901.184,67.50637073058333,67.50637073058333,67.50637073058333,0.898,1.615,0.998,1.783,0.905,1.516,0.983,1.609
2023-04-02,21928.531,21928.531,21928.531,49.709070883,49.709070883,49.709070883,0.898,1.615,0.998,1.783,0.905,1.516,0.983,1.609
2023-04-03,27585.051,28695.919,23854.306,144.46096611142858,258.52151418600005,102.39662142828571,0.899,1.617,0.999,1.784,0.904,1.514,0.982,1.608
2023-04-04,28050.211,28922.901,24766.889,128.76223939657143,189.2575127,104.73665697242858,0.899,1.617,0.999,1.784,0.903,1.513,0.981,1.606
2023-04-05,27461.092,27726.624,24576.637,195.0557108782857,270.83102582199996,149.35368145985714,0.905,1.624,1.005,1.791,0.904,1.515,0.982,1.608
2023-04-06,24042.27,24542.717,21827.314,163.889133164,244.71888088266667,145.02104619414285,0.904,1.624,1.005,1.791,0.903,1.513,0.98,1.606
2023-04-07,21913.347,22457.44,19883.367,159.1430572682857,249.97447533800002,143.6160705772857,0.905,1.625,1.008,1.795,0.903,1.513,0.983,1.609
2023-04-08,21402.392,21402.392,21402.392,131.76391960558334,131.76391960558334,131.76391960558334,0.905,1.625,1.008,1.795,0.903,1.513,0.983,1.609
2023-04-09,20517.174,20517.174,20517.174,121.547696383,121.547696383,121.547696383,0.906,1.625,1.008,1.795,0.903,1.513,0.983,1.609
2023-04-10,24652.179,25758.073,21027.928,128.70045939714285,184.76568285266669,112.67348049971429,0.911,1.632,1.01,1.798,0.905,1.515,0.982,1.607
2023-04-11,27631.947,28504.514,23788.012,200.70287525371427,238.20379069999998,132.8241831152857,0.91,1.631,1.01,1.797,0.902,1.512,0.98,1.606
2023-04-12,28430.43,29554.834,24882.262,106.45189787828572,145.15201348866665,92.35588560271428,0.912,1.633,1.011,1.799,0.902,1.512,0.98,1.605
2023-04-13,28052.793,28968.486,24967.706,125.14423144971428,188.945375216,109.80630990842857,0.913,1.634,1.012,1.8,0.901,1.511,0.979,1.604
2023-04-14,28515.137,28810.075,25053.716,108.43555483971429,165.09981700466668,101.58143143442858,0.916,1.637,1.018,1.807,0.901,1.511,0.982,1.608
2023-04-15,23851.652,23851.652,23851.652,52.08322839725,52.08322839725,52.08322839725,0.915,1.637,1.015,1.804,0.899,1.509,0.977,1.602
2023-04-16,21772.322,21772.322,21772.322,59.58939892466666,59.58939892466666,59.58939892466666,0.913,1.634,1.012,1.8,0.898,1.508,0.976,1.601
2023-04-17,27613.642,28422.911,23800.575,147.09028711142855,226.417821186,109.32309814257142,0.913,1.634,1.011,1.799,0.896,1.505,0.975,1.599
2023-04-18,28242.596,28850.256,24872.172,187.32477253942855,247.67553336666666,144.7701816152857,0.911,1.632,1.01,1.797,0.892,1.5,0.97,1.594
2023-04-19,28086.45,28828.347,24957.219,208.36228273542858,249.18098715533333,166.70256010271427,0.909,1.63,1.007,1.794,0.888,1.496,0.967,1.589
2023-04-20,28080.249,29127.606,25015.982,197.339579164,254.315963216,161.52466755128572,0.907,1.627,1.005,1.791,0.885,1.492,0.964,1.586
2023-04-21,27717.115,28259.533,24851.267,197.64370212542858,236.61978400466668,149.07118329157143,0.904,1.623,1.004,1.79,0.881,1.487,0.961,1.583
2023-04-22,23598.36,23598.36,23598.36,119.82065164724999,119.82065164724999,119.82065164724999,0.9,1.618,0.996,1.781,0.876,1.481,0.954,1.574
2023-04-23,21595.535,21595.535,21595.535,91.20416754966668,91.20416754966668,91.20416754966668,0.899,1.618,0.996,1.781,0.876,1.481,0.954,1.574
2023-04-24,27783.531,28711.562,23744.719,183.7332968257143,234.26372251933333,141.32118664257143,0.897,1.615,0.994,1.779,0.872,1.477,0.951,1.571
2023-04-25,28382.266,29329.384,25138.843,179.22116082514285,231.13969469999998,138.31616097242858,0.894,1.612,0.991,1.775,0.869,1.472,0.948,1.566
2023-04-26,28708.029,29455.218,25397.672,206.44437802114285,248.087028822,155.32369338842858,0.893,1.611,0.991,1.775,0.865,1.468,0.944,1.562
2023-04-27,29073.559,30239.229,25723.451,200.35021844971428,240.38645421600003,160.09169940842858,0.889,1.606,0.987,1.771,0.86,1.462,0.939,1.556
2023-04-28,28606.495,28919.862,25605.671,206.2460278397143,235.92348900466666,155.8906717915714,0.887,1.602,0.987,1.771,0.854,1.454,0.936,1.552
2023-04-29,23991.367,23991.367,23991.367,123.07360010558334,123.07360010558334,123.07360010558334,0.883,1.598,0.98,1.762,0.849,1.449,0.927,1.542
2023-04-30,21775.843,21775.843,21775.843,106.269042258,106.269042258,106.269042258,0.882,1.598,0.98,1.762,0.849,1.448,0.927,1.542
2023-05-01,22282.926,23267.823,19829.179,75.51399338342857,143.68598909533333,107.99540563414287,0.882,1.597,0.98,1.761,0.847,1.446,0.926,1.54
2023-05-02,27570.17,28712.803,23416.456,202.3562300294286,250.11776584733332,152.16769716185715,0.881,1.595,0.979,1.76,0.846,1.444,0.924,1.538
2023-05-03,28534.642,29297.457,25120.881,169.42037236771426,216.5286100906667,131.49820698014284,0.879,1.593,0.977,1.758,0.843,1.441,0.922,1.535
2023-05-04,28373.631,29292.203,25403.612,183.066652874,226.92263775733332,133.971851266,0.872,1.586,0.97,1.75,0.835,1.432,0.914,1.526
2023-05-05,28460.943,28711.139,25408.575,192.96135109485712,233.23264797000002,146.82984964228572,0.864,1.575,0.965,1.743,0.826,1.421,0.907,1.518
2023-05-06,23773.142,23773.142,23773.142,129.33367850825002,129.33367850825002,129.33367850825002,0.861,1.572,0.959,1.737,0.824,1.418,0.902,1.512
2023-05-07,22209.038,22209.038,22209.038,103.98704149691667,103.98704149691667,103.98704149691667,0.861,1.572,0.959,1.737,0.823,1.418,0.902,1.512
2023-05-08,28359.423,29519.326,24353.845,192.19776744485713,230.78455902933334,148.15132524028573,0.858,1.568,0.957,1.734,0.82,1.414,0.899,1.508
2023-05-09,29049.723,29837.374,25681.982,185.19504488657142,203.511910514,135.855898019,0.855,1.565,0.954,1.731,0.817,1.41,0.897,1.505
2023-05-10,28628.4,29669.433,25411.967,174.12440151057143,211.83916775733334,125.77982019442857,0.853,1.563,0.953,1.729,0.815,1.408,0.895,1.503
2023-05-11,28361.158,29377.222,25052.071,167.60439201685716,201.63057309066667,129.52713333742858,0.853,1.562,0.953,1.729,0.815,1.407,0.894,1.503
2023-05-12,27653.785,28059.882,24973.045,157.81117238057143,187.86817030333336,121.54743914228571,0.854,1.563,0.956,1.733,0.816,1.408,0.898,1.507
2023-05-13,23281.613,23281.613,23281.613,87.19683825825,87.19683825825,87.19683825825,0.853,1.562,0.952,1.728,0.814,1.407,0.895,1.503
2023-05-14,21522.37,21522.37,21522.37,78.80931183025,78.80931183025,78.80931183025,0.851,1.56,0.95,1.726,0.813,1.405,0.893,1.501
2023-05-15,27255.47,28013.868,23576.186,126.48664015914287,188.0179100293333,106.02080031171428,0.85,1.559,0.949,1.724,0.812,1.403,0.892,1.499
2023-05-16,28169.89,28883.83,24772.968,113.76736945799999,176.22754384733335,84.77669537614285,0.849,1.558,0.948,1.723,0.811,1.403,0.891,1.498
2023-05-17,27655.342,28583.511,24662.577,132.3201417962857,177.53885842399998,88.30556740871428,0.848,1.556,0.948,1.723,0.81,1.402,0.89,1.497
2023-05-18,27879.025,28554.452,24859.984,132.77843030257142,171.28466175733334,92.73573533742857,0.848,1.556,0.948,1.723,0.81,1.401,0.89,1.497
2023-05-19,27703.003,27723.841,24814.749,145.603444952,178.8710986366667,102.090352928,0.851,1.56,0.955,1.732,0.813,1.406,0.897,1.506
2023-05-20,23351.224,23351.224,23351.224,77.59708413325,77.59708413325,77.59708413325,0.853,1.562,0.955,1.731,0.815,1.407,0.896,1.505
2023-05-21,21634.751,21634.751,21634.751,63.79223366358334,63.79223366358334,63.79223366358334,0.853,1.562,0.955,1.732,0.815,1.408,0.897,1.505
2023-05-22,28350.334,28987.029,24002.203,182.73446573057143,200.21025736266665,137.00698516885714,0.854,1.564,0.955,1.732,0.816,1.409,0.898,1.506
2023-05-23,28526.822,28861.385,25040.758,175.35129431514287,206.68076184733332,127.45706387614287,0.854,1.564,0.955,1.731,0.816,1.409,0.897,1.505
2023-05-24,28336.315,28729.106,24857.955,179.87929965342855,203.343450424,129.57119355157144,0.855,1.564,0.955,1.731,0.816,1.409,0.896,1.505
2023-05-25,28263.426,28674.272,24960.681,160.10775630257143,198.10052009066666,122.06788033742858,0.859,1.569,0.96,1.737,0.818,1.411,0.899,1.508
2023-05-26,27794.205,27299.828,24465.869,148.62461923771428,207.95061196999998,105.26267349942857,0.862,1.573,0.966,1.744,0.821,1.414,0.904,1.514
2023-05-27,22839.578,22839.578,22839.578,122.75210138325001,122.75210138325001,122.75210138325001,0.862,1.573,0.963,1.742,0.82,1.414,0.901,1.511
2023-05-28,21064.442,21064.442,21064.442,122.78853678858333,122.78853678858333,122.78853678858333,0.862,1.573,0.963,1.741,0.82,1.414,0.902,1.511
2023-05-29,27537.419,28288.148,23234.529,192.87731001628572,223.370475696,139.90106466885715,0.864,1.575,0.963,1.742,0.821,1.415,0.902,1.511
2023-05-30,28100.127,28596.258,24536.735,185.8592561722857,217.52326018066665,135.053675019,0.863,1.574,0.964,1.742,0.82,1.414,0.901,1.511
2023-05-31,28320.731,28690.236,24780.755,174.3758377962857,210.66994675733335,134.35946526585715,0.863,1.575,0.964,1.742,0.82,1.414,0.902,1.511
2023-06-01,29159.244,29562.421,25304.842,171.25400749457143,207.35560805866666,126.2445435742857,0.861,1.572,0.963,1.741,0.819,1.412,0.9,1.509
2023-06-02,28770.207,28857.216,25523.404,179.81127119542856,203.77102287733337,127.16648432085715,0.86,1.571,0.964,1.742,0.817,1.41,0.9,1.51
2023-06-03,23720.74,23720.74,23720.74,113.237952988,113.237952988,113.237952988,0.86,1.571,0.962,1.74,0.818,1.411,0.899,1.508
2023-06-04,21964.899,21964.899,21964.899,102.3306082765,102.3306082765,102.3306082765,0.86,1.571,0.961,1.739,0.819,1.412,0.9,1.509
2023-06-05,28556.848,29779.047,24339.654,167.6840635717143,205.27746160333334,132.1967719965714,0.861,1.571,0.961,1.739,0.819,1.413,0.901,1.51
2023-06-06,29342.37,30368.109,25721.77,174.44111390971426,204.384928846,129.04797972971429,0.861,1.572,0.962,1.74,0.821,1.414,0.902,1.511
2023-06-07,30402.029,30320.729,26616.87,182.4512950785714,209.37526575533334,123.95214601528572,0.863,1.574,0.964,1.743,0.822,1.416,0.904,1.514
2023-06-08,30162.289,30445.554,26268.857,164.61260792314286,201.85890605866666,123.22490336,0.865,1.577,0.966,1.745,0.824,1.419,0.906,1.517
2023-06-09,29487.485,29296.913,25976.086,171.22398605257143,205.685345544,122.55310332085715,0.867,1.579,0.971,1.751,0.825,1.42,0.91,1.521
2023-06-10,24392.058,24392.058,24392.058,114.16757052966666,114.16757052966666,114.16757052966666,0.867,1.58,0.969,1.749,0.825,1.42,0.907,1.518
2023-06-11,22810.925,22810.925,22810.925,102.0410231515,102.0410231515,102.0410231515,0.868,1.58,0.969,1.749,0.825,1.42,0.908,1.518
2023-06-12,29852.694,30311.86,25258.419,182.688743286,212.35068960333334,134.08258499657143,0.869,1.581,0.969,1.749,0.826,1.421,0.908,1.519
2023-06-13,30038.116,30022.181,26476.005,175.02314848114287,199.961420846,136.150956444,0.869,1.581,0.969,1.748,0.825,1.42,0.907,1.518
2023-06-14,30430.623,31011.45,26372.931,168.82172722142857,211.00265608866667,127.36798894385716,0.865,1.577,0.965,1.744,0.822,1.417,0.903,1.513
2023-06-15,30767.973,31757.43,26916.547,202.31658020885715,227.67428105866665,148.31590193142856,0.866,1.578,0.966,1.745,0.823,1.417,0.904,1.514
2023-06-16,31079.543,31768.122,27360.061,217.43933676685714,252.14158421066668,170.31424046371427,0.866,1.578,0.969,1.749,0.823,1.417,0.906,1.517
2023-06-17,26323.486,26323.486,26323.486,134.884164613,134.884164613,134.884164613,0.866,1.578,0.967,1.746,0.826,1.421,0.908,1.519
2023-06-18,24035.239,24035.239,24035.239,125.06455269316666,125.06455269316666,125.06455269316666,0.866,1.578,0.967,1.746,0.828,1.424,0.911,1.523
2023-06-19,31306.457,31649.04,26404.573,201.50300757171428,238.21009393666668,150.00172413942855,0.867,1.58,0.968,1.747,0.831,1.428,0.914,1.527
2023-06-20,31633.572,32185.945,27723.095,207.22599905257144,235.824912846,154.02862015828572,0.868,1.58,0.968,1.748,0.834,1.431,0.917,1.53
2023-06-21,32034.822,32174.951,28189.429,213.63429707857145,245.06785142200002,162.0315105867143,0.869,1.582,0.97,1.75,0.837,1.434,0.92,1.534
2023-06-22,31805.279,32483.857,27720.996,206.13702449457145,249.05626605866667,172.9038036457143,0.869,1.582,0.97,1.75,0.837,1.435,0.92,1.534
2023-06-23,31466.76,31694.918,27890.996,201.0140483382857,245.23014687733334,155.02200046371428,0.869,1.582,0.973,1.754,0.839,1.437,0.925,1.539
2023-06-24,26136.112,26136.112,26136.112,117.73388007133333,117.73388007133333,117.73388007133333,0.867,1.579,0.967,1.746,0.837,1.435,0.92,1.533
2023-06-25,25579.323,25579.323,25579.323,110.05756869316667,110.05756869316667,110.05756869316667,0.866,1.578,0.966,1.745,0.837,1.434,0.919,1.533
2023-06-26,34549.646,35942.913,28959.474,189.136067286,225.77328327,134.9747707822857,0.864,1.576,0.964,1.742,0.836,1.434,0.919,1.532
2023-06-27,34807.928,36051.505,30393.251,192.46527862399998,230.13940951266667,143.67240987257142,0.863,1.574,0.962,1.741,0.835,1.432,0.917,1.531
2023-06-28,34747.924,35633.371,30784.996,201.27462550714284,232.30505475533334,144.11327315814285,0.862,1.574,0.962,1.74,0.835,1.432,0.917,1.53
2023-06-29,34537.087,35375.973,30495.345,196.86077135171428,209.73178505866667,152.06318328857145,0.861,1.572,0.96,1.738,0.833,1.43,0.915,1.528
2023-06-30,32324.63,32569.621,29177.479,188.96640505257142,226.26897887733332,140.18535939228573,0.86,1.571,0.962,1.74,0.832,1.429,0.916,1.529
2023-07-01,26957.065,26957.065,26957.065,98.36618167850001,98.36618167850001,98.36618167850001,0.86,1.571,0.959,1.737,0.832,1.428,0.914,1.526
2023-07-02,25591.374,25591.374,25591.374,96.42610197766668,96.42610197766668,96.42610197766668,0.862,1.573,0.962,1.74,0.832,1.429,0.914,1.527
2023-07-03,33472.102,34203.863,28809.493,210.16427167628572,239.39901654333335,164.59293645742858,0.862,1.574,0.962,1.74,0.832,1.428,0.914,1.526
2023-07-04,33594.05,34088.987,29632.641,200.61831839085716,244.84733545266667,160.14622097042857,0.863,1.574,0.963,1.741,0.833,1.429,0.914,1.527
2023-07-05,33748.575,34007.622,29957.115,198.65944093657143,233.07234921,150.02887395114286,0.863,1.574,0.962,1.741,0.832,1.428,0.914,1.526
2023-07-06,33832.914,34293.021,30147.333,200.65996855999998,238.59460230133334,157.05403362657142,0.863,1.575,0.963,1.742,0.833,1.429,0.914,1.527
2023-07-07,33220.311,33479.232,29933.936,189.68177431314285,220.698142908,150.25878409385714,0.864,1.575,0.967,1.746,0.836,1.433,0.921,1.535
2023-07-08,27697.368,27697.368,27697.368,124.99823959516665,124.99823959516665,124.99823959516665,0.863,1.575,0.963,1.742,0.836,1.434,0.919,1.532
2023-07-09,26140.2,26140.2,26140.2,129.441173561,129.441173561,129.441173561,0.863,1.575,0.964,1.742,0.837,1.434,0.919,1.532
2023-07-10,35535.24,36940.497,29869.335,204.38206896199998,243.84790954333334,150.46548360028572,0.864,1.575,0.964,1.742,0.838,1.435,0.92,1.534
2023-07-11,36895.313,38090.464,32121.882,196.47329524800003,232.78196445266667,150.90966561328574,0.865,1.577,0.964,1.743,0.839,1.437,0.922,1.536
2023-07-12,36297.017,37060.52,32289.865,194.29519565085712,227.9198958766667,141.46989773685715,0.867,1.579,0.967,1.746,0.843,1.441,0.926,1.541
2023-07-13,35662.501,36355.103,31668.112,191.4337132742857,238.31680563466668,141.7069204837143,0.869,1.582,0.969,1.749,0.846,1.445,0.929,1.545
2023-07-14,35673.259,36356.996,31744.071,174.577530456,204.33446524133333,130.08572116528572,0.874,1.587,0.977,1.759,0.848,1.448,0.934,1.551
2023-07-15,29199.701,29199.701,29199.701,95.4628961785,95.4628961785,95.4628961785,0.874,1.588,0.975,1.756,0.849,1.449,0.932,1.549
2023-07-16,26631.936,26631.936,26631.936,92.91592185266667,92.91592185266667,92.91592185266667,0.874,1.588,0.975,1.756,0.849,1.449,0.933,1.549
2023-07-17,35663.361,37097.081,29998.491,179.91573367628573,216.41652421,125.2830041717143,0.875,1.589,0.975,1.756,0.85,1.451,0.933,1.549
2023-07-18,37315.777,38291.919,32491.579,186.45872210514287,216.92036911933334,136.85375375614285,0.874,1.588,0.975,1.756,0.85,1.45,0.932,1.548
2023-07-19,37644.442,38401.863,32966.993,184.1450717937143,211.5752295433333,137.37160695114287,0.875,1.589,0.975,1.756,0.851,1.451,0.933,1.549
2023-07-20,36291.284,36834.518,32650.99,186.50145613142857,207.867269968,136.44843326942856,0.877,1.591,0.977,1.759,0.851,1.452,0.933,1.549
2023-07-21,34210.773,34393.942,31210.034,188.29984388457143,209.614849908,135.87306959385714,0.882,1.598,0.987,1.77,0.856,1.458,0.941,1.559
2023-07-22,28389.446,28389.446,28389.446,128.2919504285,128.2919504285,128.2919504285,0.884,1.6,0.986,1.77,0.858,1.46,0.941,1.559
2023-07-23,26813.591,26813.591,26813.591,97.046670811,97.046670811,97.046670811,0.887,1.604,0.99,1.774,0.861,1.463,0.945,1.563
2023-07-24,33803.242,34298.085,29282.485,184.42693810485713,201.28378254333333,135.00840174314285,0.891,1.608,0.993,1.778,0.864,1.468,0.948,1.567
2023-07-25,31632.065,32315.21,28616.285,182.01349024799998,218.65209211933333,135.02179804185715,0.896,1.615,0.999,1.785,0.87,1.474,0.954,1.575
2023-07-26,32647.575,33566.278,28884.048,198.8133829365714,228.59565787666668,146.667316094,0.903,1.623,1.006,1.793,0.877,1.482,0.962,1.584
2023-07-27,33233.339,33781.403,29522.488,188.9844282742857,214.52409063466666,148.5350389837143,0.906,1.626,1.009,1.796,0.88,1.486,0.964,1.587
2023-07-28,32727.656,33471.297,29212.354,188.90016602742858,217.958163908,145.2942012367143,0.912,1.633,1.017,1.806,0.886,1.493,0.973,1.597
2023-07-29,28276.239,28276.239,28276.239,116.0407755535,116.0407755535,116.0407755535,0.917,1.639,1.02,1.81,0.891,1.499,0.977,1.602
2023-07-30,26762.492,26762.492,26762.492,104.658580061,104.658580061,104.658580061,0.92,1.643,1.024,1.814,0.895,1.504,0.982,1.608
2023-07-31,32994.044,34050.981,28563.234,177.79836767628572,203.75439321,132.74558810028572,0.925,1.649,1.027,1.819,0.901,1.511,0.988,1.615
2023-08-01,33632.254,34538.946,29397.493,175.63069545628574,210.24086745333332,125.87633274999999,0.929,1.654,1.031,1.824,0.906,1.518,0.992,1.62
2023-08-02,34200.47,35379.86,30036.012,160.87062870257142,186.84065724066667,117.165160438,0.933,1.658,1.034,1.827,0.915,1.529,1.001,1.63
2023-08-03,32601.264,33034.593,29528.381,145.4874978845714,190.8633113026667,106.20554242499999,0.935,1.661,1.036,1.829,0.925,1.541,1.011,1.643
2023-08-04,30166.134,30688.057,27534.356,151.27363769028574,191.00945860599998,110.00730219171429,0.937,1.663,1.04,1.834,0.93,1.546,1.017,1.65
2023-08-05,25579.681,25579.681,25579.681,102.67538586033334,102.67538586033334,102.67538586033334,0.937,1.663,1.037,1.831,0.934,1.551,1.02,1.654
2023-08-06,24646.146,24646.146,24646.146,59.23066646191666,59.23066646191666,59.23066646191666,0.937,1.664,1.038,1.831,0.935,1.552,1.021,1.655
2023-08-07,30368.778,31792.1,26364.876,163.02089510542856,223.75560121066667,108.89860063314286,0.938,1.665,1.038,1.831,0.939,1.557,1.024,1.658
2023-08-08,31710.888,32961.861,27892.255,184.9382490277143,221.41346078666666,135.13491767857144,0.938,1.665,1.038,1.832,0.944,1.562,1.028,1.664
2023-08-09,32684.472,34059.498,28610.967,186.47906913114284,231.40471524066666,136.179894938,0.939,1.666,1.038,1.832,0.946,1.565,1.03,1.666
2023-08-10,33262.679,34660.977,29217.53,191.2793011702857,226.38554596933332,146.63292099642857,0.94,1.667,1.039,1.833,0.949,1.569,1.033,1.669
2023-08-11,32756.239,34203.456,29050.591,198.88201869028572,237.109419606,157.4464371202857,0.945,1.673,1.048,1.844,0.957,1.578,1.043,1.682
2023-08-12,28269.49,28269.49,28269.49,133.62429456866667,133.62429456866667,133.62429456866667,0.948,1.677,1.05,1.846,0.96,1.582,1.045,1.683
2023-08-13,26336.43,26336.43,26336.43,107.36262658691668,107.36262658691668,107.36262658691668,0.949,1.678,1.05,1.847,0.961,1.584,1.045,1.684
2023-08-14,30108.402,31818.971,26556.045,180.16898639114285,225.74139521066664,143.13581820457142,0.951,1.681,1.052,1.849,0.964,1.587,1.048,1.687
2023-08-15,27422.293,29333.415,25079.841,123.61706213371428,164.79181676,126.74729099842857,0.954,1.684,1.056,1.853,0.965,1.589,1.049,1.689
2023-08-16,31196.476,32645.462,27172.304,196.2049549882857,239.55375024066666,144.48831200942857,0.956,1.686,1.057,1.854,0.967,1.59,1.05,1.69
2023-08-17,31388.974,33014.806,27707.385,197.31147588457142,240.21089996933333,158.30179563928573,0.958,1.689,1.059,1.856,0.967,1.59,1.05,1.69
2023-08-18,31324.029,33027.303,27677.82,192.1982296902857,232.57769027266667,152.41782347742856,0.961,1.692,1.064,1.863,0.968,1.591,1.053,1.694
2023-08-19,27779.572,27779.572,27779.572,145.093277652,145.093277652,145.093277652,0.963,1.695,1.065,1.864,0.969,1.592,1.052,1.692
2023-08-20,27073.165,27073.165,27073.165,148.78616642025,148.78616642025,148.78616642025,0.964,1.696,1.065,1.864,0.968,1.592,1.052,1.692
2023-08-21,34744.106,36820.314,29440.28,205.6139858197143,256.3659928773333,157.19434320457142,0.966,1.698,1.066,1.865,0.97,1.594,1.053,1.693
2023-08-22,35172.677,37030.578,30831.094,205.75153645628572,259.80095912,162.65529010714286,0.967,1.699,1.067,1.866,0.972,1.597,1.056,1.697
2023-08-23,35839.923,37696.112,31393.036,223.993325274,281.155717574,176.17087593800002,0.967,1.699,1.067,1.866,0.974,1.599,1.058,1.699
2023-08-24,35882.961,37659.201,31610.406,219.39827031314286,274.749742636,176.68399235357143,0.968,1.7,1.068,1.867,0.975,1.6,1.058,1.699
2023-08-25,35310.974,36656.418,31388.534,198.65218511885715,245.21585893933334,151.97855497742856,0.969,1.702,1.071,1.872,0.976,1.601,1.061,1.703
2023-08-26,29433.545,29433.545,29433.545,136.18843623533334,136.18843623533334,136.18843623533334,0.971,1.704,1.071,1.871,0.978,1.603,1.061,1.703
2023-08-27,24446.493,24446.493,24446.493,86.28538071191667,86.28538071191667,86.28538071191667,0.972,1.705,1.071,1.872,0.978,1.604,1.061,1.704
2023-08-28,29753.36,31323.555,25666.721,180.38846439114286,238.1926762106667,128.31871284742857,0.973,1.707,1.073,1.874,0.98,1.607,1.063,1.705
2023-08-29,30320.109,31781.939,26908.608,190.400072742,238.71755745333334,147.06703282142857,0.976,1.71,1.077,1.879,0.985,1.612,1.068,1.712
2023-08-30,30789.189,31753.455,27240.036,202.72144684542857,244.43457957399997,150.48265679514287,0.978,1.712,1.078,1.88,0.986,1.614,1.07,1.714
2023-08-31,30912.382,32579.701,27281.914,196.99181159885714,243.80634863599997,152.74188763928572,0.978,1.713,1.078,1.88,0.986,1.614,1.07,1.713
2023-09-01,31206.09,32279.163,27907.583,195.84903491114284,233.67213711933334,147.34921558142858,0.977,1.711,1.079,1.881,0.985,1.612,1.069,1.713
2023-09-02,25827.21,25827.21,25827.21,137.99314006833333,137.99314006833333,137.99314006833333,0.977,1.711,1.077,1.879,0.985,1.612,1.067,1.711
2023-09-03,23671.932,23671.932,23671.932,97.97091869316667,97.97091869316667,97.97091869316667,0.977,1.711,1.077,1.879,0.985,1.612,1.067,1.711
2023-09-04,31114.042,32187.016,26160.409,187.4902878962857,242.358098936,121.587146984,0.978,1.712,1.077,1.879,0.985,1.612,1.068,1.711
2023-09-05,31598.578,32680.07,27301.7,194.429032598,253.5111139966667,140.74772019142856,0.978,1.712,1.078,1.879,0.986,1.613,1.068,1.712
2023-09-06,31898.551,33028.302,27915.78,188.10930270142856,248.8431646933333,146.65342298971427,0.978,1.713,1.078,1.88,0.988,1.616,1.071,1.714
2023-09-07,32066.127,33300.445,28228.016,194.39489039,247.422103512,145.392294535,0.979,1.714,1.079,1.88,0.992,1.621,1.075,1.72
2023-09-08,30788.416,31944.728,27540.782,186.04974319685715,244.521848786,143.26954443857144,0.98,1.714,1.082,1.884,0.993,1.622,1.079,1.725
2023-09-09,26045.799,26045.799,26045.799,135.33901765166667,135.33901765166667,135.33901765166667,0.981,1.716,1.081,1.884,0.995,1.625,1.08,1.725
2023-09-10,24225.689,24225.689,24225.689,137.14292948483333,137.14292948483333,137.14292948483333,0.983,1.718,1.083,1.886,0.998,1.628,1.083,1.729
2023-09-11,30063.203,31530.714,26006.863,201.84151861057143,251.985558936,160.16812005542857,0.985,1.721,1.085,1.888,1.003,1.634,1.087,1.735
2023-09-12,31564.124,32747.415,27508.719,200.16080831228572,248.93452966333334,160.71077640571428,0.987,1.724,1.087,1.89,1.008,1.639,1.092,1.74
2023-09-13,31286.028,32899.86,27614.632,197.6346144157143,241.11566602666667,148.34775456114286,0.989,1.726,1.088,1.891,1.014,1.647,1.098,1.748
2023-09-14,31771.458,33282.646,27836.637,196.18238153285714,244.381787512,143.62486789214287,0.992,1.73,1.091,1.896,1.019,1.653,1.103,1.753
2023-09-15,31167.724,31465.163,27954.511,214.08404805400002,237.049453786,154.2353142242857,0.994,1.732,1.096,1.901,1.025,1.659,1.11,1.762
2023-09-16,25400.96,25400.96,25400.96,134.62553415166667,134.62553415166667,134.62553415166667,0.996,1.734,1.096,1.901,1.028,1.663,1.112,1.764
2023-09-17,23765.939,23765.939,23765.939,100.08923494316667,100.08923494316667,100.08923494316667,0.996,1.734,1.096,1.901,1.028,1.664,1.113,1.765
2023-09-18,29904.613,31480.906,25561.593,200.10137689628573,258.34691393599996,144.03749062685714,0.999,1.737,1.098,1.903,1.032,1.669,1.116,1.769
2023-09-19,30304.737,31516.607,26651.828,190.6402543122857,243.37778699666669,153.43323233428572,1.0,1.739,1.099,1.904,1.035,1.672,1.118,1.771
2023-09-20,29659.091,31828.677,26363.717,181.18706541571427,221.84439536,134.04827684685714,1.001,1.739,1.099,1.905,1.035,1.672,1.117,1.77
2023-09-21,29725.409,31334.692,26294.992,190.29096096142857,226.04726717866666,129.802256035,1.0,1.738,1.098,1.903,1.035,1.671,1.116,1.769
2023-09-22,28616.659,29998.855,25804.129,194.76609262542857,238.03762711933334,144.03024036714285,1.0,1.738,1.1,1.906,1.035,1.672,1.119,1.772
2023-09-23,23816.873,23816.873,23816.873,146.76000469333334,146.76000469333334,146.76000469333334,1.0,1.738,1.097,1.902,1.038,1.675,1.12,1.774
